49.797,52.328,54.99,56.174,58.053,61.457,60.859,60.908,60.485,59.937,61.227,63.575,64.648,63.954,65.01,66.066,65.715,65.267,65.32,65.069,65.069,68.063,68.168,66.58,68.168,69.998,70.8,69.402,69.402,71.529,70.193,70.193,67.753,69.63,70.405,70.124,69.998,70.141,70.563,70.259,68.06,68.594,69.003,67.675,67.279,68.594,66.874,64.594
52.518,54.563,56.435,56.83,62.705,64.721,63.051,62.705,61.202,61.366,64.376,65.01,66.041,66.502,66.882,71.329,70.602,72.285,71.144,70.363,71.529,71.529,70.972,68.966,70.972,72.567,72.959,72.321,73.341,72.209,73.55,71.793,70.405,74.352,72.094,70.641,73.242,73.51,73.918,73.636,70.8,70.93,69.511,68.453,68.453,70.972,70.259,65.268
53.749,57.562,43.499,19.856,57.493,65.877,62.106,62.267,61.629,61.79,64.204,66.52,70.363,68.453,65.785,64.283,59.333,60.941,63.888,70.8,73.476,72.557,69.402,68.883,71.56,72.462,71.52,72.462,72.82,72.094,73.341,73.341,71.974,74.568,75.107,70.8,70.854,74.352,73.675,73.304,70.8,71.371,69.745,66.853,68.916,70.8,69.867,64.357
52.984,58.566,44.534,8.876,55.924,63.678,61.253,61.457,61.295,61.457,65.434,70.259,61.545,48.034,45.5,51.387,47.708,52.74,26.688,24.449,57.813,67.417,70.641,70.974,71.759,72.321,72.7,71.747,75.051,72.417,71.16,74.631,76.807,78.381,78.381,72.857,72.094,72.7,72.094,72.163,73.55,70.563,70.141,67.302,67.355,70.141,69.098,63.393
52.84,58.739,45.659,23.297,51.858,64.947,61.844,60.811,59.161,63.336,61.653,48.878,46.221,69.303,77.028,86.957,90.909,29.827,10.996,30.619,20.671,30.225,63.481,69.153,72.7,72.7,72.163,76.55,79.218,75.839,73.097,77.88,77.88,77.508,72.866,73.806,74.093,72.689,69.998,70.405,71.747,69.581,67.275,67.3,66.066,68.117,69.464,63.393
53.219,46.535,42.321,18.097,49.517,61.226,57.267,58.219,64.951,45.83,42.965,62.7,70.331,56.233,100.0,38.121,11.861,18.592,16.307,22.919,12.485,11.903,20.97,39.978,73.008,69.402,69.003,70.978,72.348,71.557,71.557,74.278,72.866,71.557,71.557,70.719,69.905,70.23,66.973,66.432,67.302,65.32,64.51,64.885,65.69,64.308,63.886,60.908
52.108,38.369,49.559,24.85,40.572,57.365,54.513,59.895,44.316,40.967,70.457,66.997,31.939,4.883,1.673,16.526,0.0,0.0,0.0,18.619,13.806,15.285,7.275,34.346,62.141,68.758,66.845,66.863,66.892,68.529,67.739,68.598,66.823,66.121,67.666,67.739,66.398,69.998,66.921,63.784,64.308,62.545,62.063,63.886,65.006,64.721,62.287,59.461
49.332,33.354,40.895,9.192,40.849,56.308,54.028,42.855,48.922,70.172,80.009,39.272,11.953,8.413,0.0,0.0,0.0,0.0,0.0,17.238,22.868,13.71,20.462,42.699,55.463,52.159,55.992,62.313,63.055,64.843,65.491,66.892,66.876,64.092,66.255,68.018,67.328,67.753,66.92,62.885,62.974,62.063,61.877,64.047,66.129,64.786,63.004,60.327
49.011,35.871,38.768,10.383,40.334,55.319,37.351,57.165,68.401,73.283,36.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,24.319,25.994,40.005,9.374,19.085,56.128,66.863,63.389,66.156,65.409,66.156,65.491,64.848,69.314,66.508,66.92,65.75,61.985,61.459,62.141,61.541,63.171,64.721,62.687,62.287,60.438
49.642,35.216,46.535,45.306,49.465,43.509,53.206,65.642,60.299,77.508,31.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.263,15.071,11.071,14.366,19.6,37.928,29.575,60.068,65.491,66.198,65.331,63.389,63.389,65.491,66.876,65.467,66.151,65.715,63.278,62.974,62.479,60.872,61.716,62.479,60.171,60.724,60.946
52.469,55.645,56.763,48.71,38.739,45.163,73.806,64.923,69.039,63.91,80.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.829,11.495,11.605,19.723,18.959,15.839,27.239,46.36,65.563,62.829,67.739,65.314,65.409,63.591,66.892,64.323,66.369,66.369,64.031,65.567,61.991,61.512,61.763,61.928,60.298,62.469,60.003
10.265,12.928,10.446,13.5,47.584,66.935,68.401,46.426,30.949,75.066,71.718,67.135,65.316,3.311,0.0,0.0,0.0,0.0,0.0,0.0,15.815,46.76,17.447,19.723,26.702,26.076,5.414,48.057,60.522,59.432,61.917,66.164,67.739,63.389,62.396,64.172,64.172,64.092,64.721,63.336,64.951,62.916,61.917,62.006,60.827,61.255,62.006,61.131
0.0,0.0,16.69,61.028,68.818,36.588,17.862,8.652,28.801,66.368,41.506,7.946,27.878,3.29,0.0,0.0,0.0,0.0,0.0,0.0,86.842,64.264,40.902,34.485,45.005,22.919,17.496,19.457,54.549,63.138,62.916,64.806,65.409,64.721,64.001,64.001,65.491,66.198,64.721,65.409,66.164,64.172,62.396,63.591,60.522,60.522,63.336,54.339
32.139,41.356,50.61,31.322,46.082,11.05,43.345,23.229,10.619,19.31,23.462,22.336,23.839,32.964,33.222,0.0,0.0,0.0,0.0,17.879,72.941,62.49,66.841,65.026,63.591,36.549,22.889,50.637,61.558,62.64,63.769,66.198,66.198,64.323,61.255,64.172,64.323,65.563,65.563,65.575,65.491,64.172,60.522,62.49,63.138,61.829,53.974,62.161
64.21,27.604,9.147,11.162,2.819,0.0,0.0,17.828,9.876,12.612,11.124,0.0,0.0,0.0,12.731,32.296,0.0,0.0,0.0,38.473,70.416,65.026,62.491,61.233,61.558,58.576,54.513,55.936,59.197,60.522,63.852,66.228,64.923,63.336,61.558,63.138,63.138,65.563,65.563,66.228,63.591,65.563,63.138,62.006,63.852,49.751,70.883,51.829
39.853,21.225,15.763,17.962,19.18,0.0,0.0,0.0,25.886,10.38,27.597,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,38.407,69.314,65.026,62.491,62.262,60.827,62.006,63.138,62.728,62.64,66.863,64.323,64.923,62.006,61.829,61.558,63.138,62.64,62.64,64.323,63.138,62.006,63.678,64.172,66.852,51.346,62.485,72.768,24.805
19.579,19.654,9.186,0.0,0.0,0.0,0.0,0.0,17.686,10.307,21.406,34.603,20.863,0.0,0.0,0.0,0.0,0.0,0.0,8.71,72.732,58.891,60.57,62.006,60.15,60.522,62.006,61.558,62.262,64.456,65.702,62.006,60.843,60.522,61.255,63.591,63.852,62.64,61.558,58.576,58.785,59.12,63.678,50.064,51.537,82.77,55.375,11.345
24.313,0.0,15.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.315,55.559,57.036,55.741,56.781,58.576,58.891,57.827,58.282,59.197,61.233,58.985,57.267,58.282,57.661,59.197,59.895,58.109,52.769,49.737,57.579,49.737,36.178,36.625,87.514,38.12,6.323,0.0
31.754,19.253,18.516,14.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.765,1.741,0.0,0.0,9.072,49.542,43.46,48.034,49.575,52.226,52.953,50.827,51.527,52.159,53.472,51.527,49.899,49.348,46.988,44.946,42.647,38.668,33.614,36.553,14.786,0.0,42.631,86.971,68.15,41.113,0.0,0.0
18.724,25.749,15.741,29.969,19.232,2.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.471,95.652,100.0,100.0,0.0,0.0,29.194,30.411,28.325,31.671,33.8,34.603,33.16,32.942,33.781,32.942,32.05,31.474,30.254,26.943,24.475,20.831,19.516,22.057,0.0,0.0,7.897,100.0,85.198,35.778,0.0,0.0,0.0
19.576,12.868,19.732,32.67,7.324,28.168,31.888,2.82,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.971,62.076,62.243,82.736,57.44,0.0,0.0,19.021,14.877,15.839,15.736,16.897,16.013,16.612,14.51,15.696,13.596,14.877,14.616,13.327,13.39,9.955,9.944,0.0,0.0,17.926,92.308,48.491,23.174,0.0,0.0,0.0,0.0
17.585,0.0,0.0,0.0,0.0,15.261,21.085,32.594,29.541,12.883,11.112,0.0,0.0,70.875,78.671,67.145,17.619,45.836,87.514,76.027,30.783,0.0,0.0,10.855,7.274,8.481,8.602,5.822,5.818,29.711,88.256,18.813,7.285,8.605,7.171,2.868,5.741,24.123,30.084,43.786,88.0,16.955,0.0,0.0,0.0,0.0,0.0,48.3
54.461,0.0,0.0,0.0,0.0,0.0,8.849,5.963,16.546,0.0,7.731,93.103,100.0,74.429,57.947,26.676,10.753,37.914,74.344,88.0,57.44,41.993,37.405,17.082,7.29,5.855,12.044,26.567,33.897,7.032,30.225,33.575,20.19,5.739,18.065,25.056,39.184,50.147,77.785,61.151,18.398,0.0,0.0,0.0,0.0,0.0,51.537,55.184
61.221,35.981,0.0,0.0,0.0,0.0,34.838,31.166,39.322,32.345,75.066,71.976,79.448,19.333,29.596,10.454,15.773,23.412,24.453,23.921,45.158,42.394,15.258,63.275,29.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.181,0.0,30.028,55.833,47.756,14.277,0.0,0.0,0.0,8.237,33.667,0.0,0.0,21.804,44.466,23.753
54.857,59.77,64.835,61.938,72.831,83.342,56.962,79.07,61.759,16.676,24.679,53.051,19.97,14.085,15.527,19.159,28.445,26.53,15.866,0.0,0.0,77.665,12.412,0.0,0.0,14.394,6.53,0.0,0.0,0.0,7.368,19.746,23.111,24.824,24.982,0.0,5.051,14.457,0.0,6.099,21.6,0.0,0.0,0.0,64.458,32.739,0.0,0.0
57.466,33.683,14.116,24.966,53.656,27.432,18.925,60.427,51.72,17.192,17.626,31.382,40.378,34.149,26.28,70.451,47.774,22.558,5.05,0.0,8.886,0.0,11.173,0.0,0.0,0.0,0.0,0.0,92.593,81.671,44.599,79.283,80.05,40.577,31.163,48.654,45.8,46.952,11.915,0.0,0.0,0.0,6.326,25.036,0.0,0.0,0.0,0.0
53.577,51.16,38.111,17.867,9.101,25.626,37.474,0.0,10.537,30.721,19.807,35.638,59.09,65.461,15.168,14.138,16.759,24.531,36.182,0.0,0.0,27.475,0.0,16.243,0.0,0.0,0.0,0.0,0.0,28.888,63.826,14.763,23.248,51.536,5.775,0.0,0.0,0.0,0.0,0.0,0.0,28.886,100.0,35.963,0.0,0.0,0.0,0.0
54.851,45.465,6.005,7.708,0.0,0.0,0.0,0.0,4.128,23.203,22.927,20.929,16.853,28.208,16.893,17.555,17.991,17.007,56.768,0.0,0.0,0.0,28.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.426,29.991,4.117,0.0,0.0,0.0,0.0,0.0
50.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09,1.409,12.133,24.253,21.406,13.179,19.853,0.0,0.0,0.0,30.622,42.825,0.0,0.0,0.0,35.601,32.045,3.041,0.0,13.236,21.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.858,66.792,11.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.037,23.18,24.197,80.378,19.304,0.0,0.0,0.0,11.229,35.815,0.0,0.0,0.0,30.498,49.434,45.984,44.762,61.626,57.353,59.319,50.72,43.755,38.802,28.411,22.223,32.755,26.931,18.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.285,0.0,0.0,6.029,0.0,0.0,0.0,0.0,24.373,61.4,0.0,0.0,0.0,0.0,1.502,7.282,2.795,13.581,7.315,10.78,29.541,48.142,58.316,12.943,0.0,0.0,0.0,0.0,0.0,2.715,30.478,42.32,62.141,57.36,50.66,36.418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.515,0.0,10.019,12.918,2.894,0.0,0.0,2.598,46.755,41.513,13.483,0.0,0.0,0.0,0.0,0.0,9.73,26.8,32.767,37.636,41.238,34.283,19.568,19.427,27.245,29.106,38.553,40.331,28.609,30.549,27.239,25.824,29.975,31.305
